MCC,AUC,Balanced Accuracy,F1,F2,Recall,Specificity,Precision,PRAUC,NPV,Estimator,Best Params,Fold
0.895270948831327,0.9913651315789473,0.9395559210526316,0.9618320610687023,0.9752321981424149,0.984375,0.8947368421052632,0.9402985074626866,0.9948363993269533,0.9714285714285714,RandomForest,"{'clf__n_estimators': 106, 'clf__max_depth': 10, 'clf__min_samples_split': 7}",19
0.873603351065016,0.9901315789473685,0.9317434210526316,0.9538461538461539,0.9627329192546584,0.96875,0.8947368421052632,0.9393939393939394,0.9938715654743039,0.9444444444444444,RandomForest,"{'clf__n_estimators': 230, 'clf__max_depth': 8, 'clf__min_samples_split': 7}",20
0.919053792967008,0.9743589743589745,0.9637419871794872,0.9682539682539683,0.9591194968553459,0.953125,0.9743589743589743,0.9838709677419355,0.9599013659567932,0.926829268292683,RandomForest,"{'clf__n_estimators': 296, 'clf__max_depth': 10, 'clf__min_samples_split': 6}",21
0.9586911737847864,0.9955465587044535,0.9736842105263157,0.9848484848484849,0.9938837920489296,1.0,0.9473684210526315,0.9701492537313433,0.9972182335028336,1.0,RandomForest,"{'clf__n_estimators': 132, 'clf__max_depth': 10, 'clf__min_samples_split': 4}",22
0.9176629354822471,0.9958881578947368,0.9473684210526316,0.9696969696969697,0.9876543209876543,1.0,0.8947368421052632,0.9411764705882353,0.9976169758864151,1.0,RandomForest,"{'clf__n_estimators': 121, 'clf__max_depth': 9, 'clf__min_samples_split': 5}",23
0.8098475280822199,0.9823190789473684,0.8976151315789473,0.9312977099236641,0.9442724458204335,0.953125,0.8421052631578947,0.9104477611940298,0.9898971354666102,0.9142857142857143,RandomForest,"{'clf__n_estimators': 195, 'clf__max_depth': 14, 'clf__min_samples_split': 10}",24
0.958467676597046,0.9880756578947368,0.9736842105263157,0.9846153846153847,0.9937888198757764,1.0,0.9473684210526315,0.9696969696969697,0.990726038546128,1.0,RandomForest,"{'clf__n_estimators': 191, 'clf__max_depth': 13, 'clf__min_samples_split': 2}",25
0.8965084614012637,0.9939903846153846,0.9459134615384616,0.9612403100775194,0.9657320872274143,0.96875,0.9230769230769231,0.9538461538461539,0.9965016709721792,0.9473684210526315,RandomForest,"{'clf__n_estimators': 106, 'clf__max_depth': 11, 'clf__min_samples_split': 7}",26
0.8742935747251,0.9902834008097167,0.9319838056680162,0.9545454545454546,0.963302752293578,0.9692307692307692,0.8947368421052632,0.9402985074626866,0.9943267636275319,0.9444444444444444,RandomForest,"{'clf__n_estimators': 285, 'clf__max_depth': 14, 'clf__min_samples_split': 2}",27
0.873603351065016,0.9864309210526315,0.9317434210526316,0.9538461538461539,0.9627329192546584,0.96875,0.8947368421052632,0.9393939393939394,0.9922865054793351,0.9444444444444444,RandomForest,"{'clf__n_estimators': 192, 'clf__max_depth': 15, 'clf__min_samples_split': 6}",28
0.9376273128643323,0.9991776315789473,0.971217105263158,0.9763779527559056,0.9717868338557993,0.96875,0.9736842105263158,0.9841269841269841,0.9995154747596153,0.9487179487179487,RandomForest,"{'clf__n_estimators': 238, 'clf__max_depth': 11, 'clf__min_samples_split': 6}",29
0.8525592384567735,0.96875,0.9185855263157895,0.9465648854961832,0.9597523219814241,0.96875,0.868421052631579,0.9253731343283582,0.9778383277017317,0.9428571428571428,RandomForest,"{'clf__n_estimators': 164, 'clf__max_depth': 7, 'clf__min_samples_split': 10}",30
0.875710524727734,0.9783653846153846,0.9330929487179487,0.9538461538461539,0.9627329192546584,0.96875,0.8974358974358975,0.9393939393939394,0.9848323828990717,0.9459459459459459,RandomForest,"{'clf__n_estimators': 265, 'clf__max_depth': 11, 'clf__min_samples_split': 5}",31
0.8965084614012637,0.9935222672064777,0.9506072874493927,0.9612403100775194,0.9567901234567902,0.9538461538461539,0.9473684210526315,0.96875,0.9963276511070627,0.9230769230769231,RandomForest,"{'clf__n_estimators': 201, 'clf__max_depth': 6, 'clf__min_samples_split': 5}",32
0.9369589842087575,0.984375,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9856889853820441,0.972972972972973,RandomForest,"{'clf__n_estimators': 130, 'clf__max_depth': 12, 'clf__min_samples_split': 3}",33
0.9580592105263158,0.9975328947368421,0.979029605263158,0.984375,0.984375,0.984375,0.9736842105263158,0.984375,0.9985887258549253,0.9736842105263158,RandomForest,"{'clf__n_estimators': 191, 'clf__max_depth': 13, 'clf__min_samples_split': 2}",34
0.9580592105263158,0.9962993421052632,0.979029605263158,0.984375,0.984375,0.984375,0.9736842105263158,0.984375,0.9978201455182427,0.9736842105263158,RandomForest,"{'clf__n_estimators': 294, 'clf__max_depth': 11, 'clf__min_samples_split': 3}",35
0.9174303138336344,0.9983974358974359,0.9537259615384616,0.9692307692307692,0.9782608695652174,0.984375,0.9230769230769231,0.9545454545454546,0.9990562325093284,0.972972972972973,RandomForest,"{'clf__n_estimators': 201, 'clf__max_depth': 6, 'clf__min_samples_split': 5}",36
0.8748987854251012,0.9663967611336033,0.9374493927125507,0.9538461538461539,0.9538461538461539,0.9538461538461539,0.9210526315789473,0.9538461538461539,0.9619148527351193,0.9210526315789473,RandomForest,"{'clf__n_estimators': 164, 'clf__max_depth': 9, 'clf__min_samples_split': 4}",37
